Fold,Feature,Packet,Importance
1,TCP_win_size,5,0.10016630177958834
1,L4_payload,6,0.04797017449238829
1,iat_micros,6,0.05018714179124936
1,packet_dir,6,0.010538818239962505
1,TCP_win_size,6,0.05475777581969405
1,L4_payload,7,0.041066881879601655
1,iat_micros,7,0.02122348797488365
1,packet_dir,7,0.009052244568959974
1,TCP_win_size,7,0.042268355163608856
1,L4_payload,8,0.03488806922304288
1,iat_micros,8,0.02479579895402912
1,packet_dir,8,0.00492631871787918
1,TCP_win_size,8,0.03070340319473212
1,L4_payload,9,0.023787311325471978
1,iat_micros,9,0.014579580698095448
1,packet_dir,9,0.006007095656997906
1,TCP_win_size,9,0.04541440448919002
1,L4_payload,10,0.026818257699605656
1,iat_micros,10,0.02360712989975857
1,packet_dir,10,0.004091172943721284
1,TCP_win_size,10,0.05136384131469391
1,L4_payload,11,0.010656110938168855
1,iat_micros,11,0.012927032544073739
1,packet_dir,11,0.003003909380072233
1,TCP_win_size,11,0.030976249860081385
1,L4_payload,12,0.011351220466019503
1,iat_micros,12,0.009687403098901912
1,packet_dir,12,0.0015443634303376184
1,TCP_win_size,12,0.01926734131339635
1,L4_payload,13,0.007421057574403568
1,iat_micros,13,0.007242406669849251
1,packet_dir,13,0.0014983161527978126
1,TCP_win_size,13,0.014686472976615694
1,L4_payload,14,0.006398804871724987
1,iat_micros,14,0.006417559055080614
1,packet_dir,14,0.0007975569173945547
1,TCP_win_size,14,0.012976051366472952
1,L4_payload,15,0.006235223933177668
1,iat_micros,15,0.005069015748701616
1,packet_dir,15,0.0029047223582324955
1,TCP_win_size,15,0.021103683699907626
1,L4_payload,16,0.005429988570999409
1,iat_micros,16,0.0072620700453868295
1,packet_dir,16,0.0012673683146774194
1,TCP_win_size,16,0.008326277216969925
1,L4_payload,17,0.006297079722408013
1,iat_micros,17,0.0045156108425910176
1,packet_dir,17,0.001950777208914982
1,TCP_win_size,17,0.0066010444436734785
1,L4_payload,18,0.008971771303357363
1,iat_micros,18,0.004763220886915548
1,packet_dir,18,0.0019414456575959855
1,TCP_win_size,18,0.006397600663739456
1,L4_payload,19,0.005252752199258328
1,iat_micros,19,0.004854083997252837
1,packet_dir,19,0.0026464782013766886
1,TCP_win_size,19,0.005216895302309865
1,L4_payload,20,0.008793592622287858
1,iat_micros,20,0.008118787873004785
1,packet_dir,20,0.0024993515329241123
1,TCP_win_size,20,0.008287922455831823
2,L4_payload,1,0.05385625200402942
2,iat_micros,1,0.0
