Fold,Feature,Packet,Importance
2,iat_micros,9,0.07685378166926578
2,packet_dir,9,-0.09999596336496361
2,TCP_win_size,9,0.0023316247587495407
2,L4_payload,10,-0.047143083019428975
2,iat_micros,10,0.051576069660325415
2,packet_dir,10,-0.31705471337365515
2,TCP_win_size,10,0.002676985112413315
3,L4_payload,1,0.02578483523469775
3,iat_micros,1,0.0
3,packet_dir,1,-0.010306750711719855
3,TCP_win_size,1,0.01297107026144401
3,L4_payload,2,0.06372534176188022
3,iat_micros,2,0.057673470374008516
3,packet_dir,2,0.013666889674555725
3,TCP_win_size,2,0.004828791006566367
3,L4_payload,3,0.03675090198101185
3,iat_micros,3,-0.0594126385146106
3,packet_dir,3,0.004305930620597688
3,TCP_win_size,3,0.0028844219636368976
3,L4_payload,4,0.04709328872700414
3,iat_micros,4,0.026773792264703004
3,packet_dir,4,0.060840038885890346
3,TCP_win_size,4,0.0028403326629416123
3,L4_payload,5,0.07585550853957808
3,iat_micros,5,0.027081843822378385
3,packet_dir,5,0.061907626091549935
3,TCP_win_size,5,0.0020002616596621614
3,L4_payload,6,0.03362470628184562
3,iat_micros,6,0.004902008225510415
3,packet_dir,6,0.12072667366479373
3,TCP_win_size,6,0.00293419262993983
3,L4_payload,7,0.08043923027689245
3,iat_micros,7,0.07916433012462569
3,packet_dir,7,0.0575206292714614
3,TCP_win_size,7,0.0012751102913275442
3,L4_payload,8,0.096713484560515
3,iat_micros,8,0.057335759154888116
3,packet_dir,8,0.014825502423114336
3,TCP_win_size,8,0.003934490221917675
3,L4_payload,9,0.05714341644883663
3,iat_micros,9,0.0386801332647173
3,packet_dir,9,0.09971658481576656
3,TCP_win_size,9,0.002514666360815543
3,L4_payload,10,0.12219314226144003
3,iat_micros,10,-0.020081937134879536
3,packet_dir,10,0.07854617575258467
3,TCP_win_size,10,0.0029661954414202914
4,L4_payload,1,0.025409561738142617
4,iat_micros,1,0.0
4,packet_dir,1,0.012138177290147358
4,TCP_win_size,1,0.046131319374751775
4,L4_payload,2,0.022220405757267976
4,iat_micros,2,0.0851114793150933
4,packet_dir,2,0.03808741256758276
4,TCP_win_size,2,0.008391740399487348
4,L4_payload,3,0.07419693929385521
4,iat_micros,3,0.027691372234731143
4,packet_dir,3,0.07144720501979993
4,TCP_win_size,3,0.006028900098329385
4,L4_payload,4,0.06267250265444485
4,iat_micros,4,0.024877224999164553
4,packet_dir,4,0.05865773786138786
4,TCP_win_size,4,0.005625705249761061
4,L4_payload,5,0.08225011984554298
4,iat_micros,5,-0.03912654790683396
4,packet_dir,5,0.06199169526893972
4,TCP_win_size,5,0.0030302468676851914
4,L4_payload,6,0.1112292060473121
4,iat_micros,6,0.06598928731817393
4,packet_dir,6,0.06236805777338005
4,TCP_win_size,6,0.0033409395337829335
4,L4_payload,7,0.04467024608909881
4,iat_micros,7,0.0422530385503831
4,packet_dir,7,0.010250376806120677
4,TCP_win_size,7,0.004123474091143944
4,L4_payload,8,0.0706000794976729
4,iat_micros,8,-0.018112023723532676
4,packet_dir,8,-0.008057979926238138
4,TCP_win_size,8,0.0027902414914097754
4,L4_payload,9,0.06452000204703064
4,iat_micros,9,-0.001654546856450735
4,packet_dir,9,0.04162644540839347
4,TCP_win_size,9,0.003914958523878093
4,L4_payload,10,0.09964918094992527
4,iat_micros,10,0.021270223993490732
4,packet_dir,10,0.09922380403482381
4,TCP_win_size,10,0.00512815922110375
